year,name,height_in,weight_lbs,40,bench,vertical,broad_jump,shuttle,3_cone
1994,Matt Frier,70.5,194,4.54,13,35.0,120,4.24,7.0
1994,Mario Henry,72.6,184,4.56,12,38.5,125,4.37,6.99
1994,Lloyd Hill,72.8,190,4.54,12,34.5,119,4.23,6.99
1994,Shelby Hill,71.4,207,4.54,14,35.0,121,4.27,7.02
1994,Corey Holliday,74.0,208,4.75,14,27.5,112,4.34,7.02
1994,Harrison Houston,69.3,173,4.63,11,32.5,106,4.1,6.99
1994,Willie Jackson,73.0,205,4.62,14,38.0,125,4.15,7.02
1994,Jay Kearney,72.9,190,4.61,12,36.0,115,4.23,6.99
1994,Kevin Knox,74.5,199,4.64,13,34.5,119,4.35,7.0
1994,Kevin Lee,72.3,194,4.55,13,32.0,121,4.24,7.0
1994,Thomas Lewis,72.6,185,4.61,12,34.5,116,4.15,6.99
1994,Terry Mickens,72.1,200,4.63,13,31.0,117,4.39,7.0
1994,Johnnie Morton,71.9,189,4.54,12,34.5,119,4.23,6.99
1994,Turhon O'Bannon,72.3,196,4.52,13,35.0,120,4.34,7.0
1994,David Palmer,67.9,167,4.53,9,34.0,118,4.22,6.95
1994,Orlando Parker,70.6,183,4.53,12,34.5,119,4.23,6.99
1994,Chris Penn,72.1,196,4.79,13,35.5,118,4.06,7.0
1994,Jim Ray,74.1,202,4.54,14,35.0,121,4.27,7.02
1994,Bryan Rowley,69.8,181,4.54,12,34.5,119,4.23,6.99
1994,Darnay Scott,73.0,180,4.55,11,34.0,118,4.22,6.99
1994,Malcolm Seabron,71.0,192,4.56,13,34.0,107,4.53,7.0
1994,Eddie Small,71.6,188,4.67,12,30.0,108,4.25,6.99
1994,Terry Smith,72.6,195,4.78,13,33.0,117,4.25,7.0
1994,Tydus Winans,69.8,175,4.56,11,35.0,122,4.15,6.99
1994,Ryan Yarborough,72.9,194,4.59,13,34.5,116,4.24,7.0
1993,Stevie Anderson,76.3,207,4.57,14,35.0,115,4.15,7.02
1993,Victor Bailey,74.3,196,4.57,13,35.0,114,4.16,7.0
1993,Shannon Baker,69.5,185,4.49,12,35.0,114,4.4,6.99
1993,Jimmy Bethea,74.4,198,4.73,12,35.0,120,4.24,7.0
1993,Phillip Bobo,70.6,186,4.59,12,27.0,111,4.26,6.99
1993,Melvin Bonner,74.6,207,4.63,14,36.0,129,4.42,7.02
1993,Vincent Brisby,73.0,186,4.49,12,36.0,128,4.04,6.99
1993,Anthony Brooks,71.0,179,4.5,11,29.0,115,4.3,6.99
1993,Gregory Clifton,71.3,178,4.58,11,33.5,122,4.14,6.99
1993,Curtis Conway,72.3,185,4.54,12,34.5,119,4.23,6.99
1993,Horace Copeland,74.4,194,4.63,13,43.5,130,4.24,7.0
1993,Russell Copeland,72.4,196,4.54,13,34.5,112,4.24,7.0
1993,Sean Dawkins,75.9,213,4.61,16,32.0,119,4.0,7.05
1993,Ron Dickerson,72.5,206,4.55,14,33.5,123,4.2,7.02
1993,Travis Hannah,67.0,161,4.43,9,32.0,114,4.1,6.95
1993,Willie Harris,73.4,193,4.63,13,33.5,114,4.24,7.0
1993,Andre Hastings,72.3,185,4.54,12,34.5,119,4.23,6.99
1993,Danan Hughes,73.3,206,4.54,14,35.0,121,4.27,7.02
1993,Qadry Ismail,72.5,192,4.49,13,35.0,119,4.24,7.0
1993,Tony James,68.9,190,4.79,12,31.0,106,4.13,6.99
1993,James Jett,69.4,167,4.49,9,33.0,117,3.89,6.95
1993,Antonio Johnson,67.6,195,4.51,13,40.5,124,4.29,7.0
1993,Antonious Kimbrough,74.3,195,4.63,13,32.0,116,4.2,7.0
1993,Sean Lachapelle,75.5,205,4.66,14,35.0,123,4.12,7.02
1993,O.J. Mcduffie,70.1,191,4.54,13,35.0,120,4.24,7.0
1993,John Morton,71.9,186,4.39,12,36.5,130,4.3,6.99
1993,Vince Parks,68.5,149,4.44,3,32.5,114,4.35,6.88
1993,Greg Primus,70.6,186,4.74,12,34.5,123,4.09,6.99
1993,Larry Ryans,71.0,182,4.56,12,35.0,118,4.07,6.99
1993,Kenny Shedd,69.0,168,4.42,9,37.5,125,4.03,6.95
1993,Darryl Spencer,68.0,174,4.8,11,29.5,113,4.09,6.99
1993,Brian Stablein,73.1,190,4.61,12,38.5,126,3.8,6.99
1993,Mark Szlachcic,75.9,200,4.96,13,26.0,106,4.47,7.0
1993,Lamar Thomas,73.3,163,4.58,9,34.0,117,4.22,6.95
1993,Charles Thompson,69.0,182,4.69,6,34.5,119,4.23,6.99
1993,Olanda Truitt,72.4,189,4.62,12,33.0,115,4.3,6.99
1993,Aaron Turner,71.6,182,4.56,12,32.0,113,4.2,6.99
1993,Terrence Warren,72.9,199,4.55,13,34.0,123,4.14,7.0
1993,Kevin Williams,69.0,190,4.49,12,35.5,123,4.61,6.99
1992,Mario Bailey,69.0,162,4.62,9,35.0,123,4.18,6.95
1992,Michael Bates,69.8,187,4.48,12,34.5,124,4.23,6.99
1992,Rodney Blackshear,71.4,178,4.63,11,30.5,117,4.34,6.99
1992,Eric Boles,75.3,205,4.68,14,35.5,121,4.27,7.02
1992,Alan Boschma,72.3,183,4.98,12,26.0,103,4.3,6.99
1992,Jon Bostick,72.9,191,4.71,13,33.5,114,4.06,7.0
1992,Robert Brooks,72.0,175,4.64,11,37.0,126,4.18,6.99
1992,Verlond Brown,72.0,178,4.62,11,33.0,118,4.3,6.99
1992,Vincent Brownlee,71.1,188,4.67,12,32.5,118,4.08,6.99
1992,Herbert Casey,71.5,192,4.7,13,34.5,124,4.15,7.0
1992,Charles Davenport,75.4,206,4.62,14,33.0,109,4.34,7.02
1992,Darnell Dickerson,74.8,232,4.95,17,29.0,109,4.37,7.08
1992,Marcus Dowdell,70.3,187,4.74,12,33.0,123,4.08,6.99
1992,Brian Dowler,71.5,181,4.74,12,27.0,103,4.24,6.99
1992,Kasey Dunn,72.9,198,4.89,13,33.0,116,4.27,7.0
1992,Ken Ealy,70.6,177,4.63,11,34.0,111,4.13,6.99
1992,Nickey Edmondson,69.1,184,4.8,12,28.0,104,4.37,6.99
1992,Bernard Edwards,76.4,201,4.82,14,30.5,102,4.28,7.02
1992,Ray Ethridge,70.5,180,4.43,11,37.5,130,4.22,6.99
1992,Keith Ewell,72.5,182,4.54,12,34.5,119,4.23,6.99
1992,Marcus Grant,67.1,145,4.66,3,33.0,115,4.38,6.88
1992,Shoun Habersham,70.8,173,4.42,11,36.5,116,3.99,6.99
1992,Courtney Hawkins,69.0,183,4.54,12,34.5,119,4.23,6.99
1992,Wayne Hawkins,70.3,176,4.61,11,30.5,111,4.0,6.99
1992,Eric Henley,67.8,157,4.76,5,31.0,110,4.23,6.88
1992,Mark Henry,74.4,198,4.87,13,28.5,107,4.33,7.0
1992,Andrew Hill,75.0,204,4.77,14,30.5,117,4.35,7.02
1992,Chris Holder,71.8,185,4.78,12,29.0,106,4.56,6.99
1992,Desmond Howard,69.9,184,4.54,12,34.5,119,4.23,6.99
1992,Tracey Jenkins,72.8,196,4.79,13,32.0,116,4.35,7.0
1992,Darron Johnson,72.3,188,4.72,12,35.0,128,4.29,6.99
1992,Hendricks Johnson,74.0,182,4.67,12,34.0,119,4.3,6.99
1992,Walter Jones,70.3,180,4.69,11,35.0,119,4.31,6.99
1992,Todd Kinchen,71.3,187,4.61,12,31.5,109,4.02,6.99
1992,Greg Lester,68.9,171,4.55,11,34.0,118,4.22,6.99
1992,Ted Long,69.4,189,4.69,12,33.5,118,3.95,6.99
1992,Arthur Marshall,69.6,179,4.67,11,38.0,125,4.0,6.99
1992,Orlando Mckay,70.3,175,4.54,11,33.0,112,4.27,6.99
1992,Marcus Mickel,69.3,184,4.61,12,33.0,111,4.2,6.99
1992,Lee Miles,66.4,156,4.47,5,31.5,117,4.03,6.88
1992,Clarence Miller,72.8,200,4.79,13,30.5,117,4.19,7.0
1992,Eddie Miller,71.3,185,4.65,12,34.0,117,4.1,6.99
1992,Rod Moore,72.1,195,4.64,13,31.0,112,4.38,7.0
1992,Carl Pickens,74.3,206,4.54,14,35.0,121,4.27,7.02
1992,Barry Rose,70.4,183,4.65,12,28.5,112,4.18,6.99
1992,Patrick Rowe,72.9,191,4.47,13,36.5,119,4.1,7.0
1992,Craig Sanderson,70.4,174,4.55,11,34.0,118,4.22,6.99
1992,Mark Seay,71.3,181,4.57,12,35.0,119,4.18,6.99
1992,Nate Singleton,71.4,189,4.72,12,31.5,114,4.29,6.99
1992,Torrance Small,75.0,201,4.61,14,30.5,112,4.35,7.02
1992,Jimmy Smith,72.8,200,4.58,13,35.0,120,4.14,7.0
1992,Michael Smith,68.8,156,4.86,5,30.0,109,4.26,6.88
1992,Rico Smith,71.5,186,4.35,12,35.0,129,4.22,6.99
1992,Tony Smith,73.9,189,4.54,12,34.5,119,4.23,6.99
1992,Charles Swann,72.5,189,4.55,12,36.0,129,4.29,6.99
1992,Jeff Sydner,66.4,171,4.68,11,33.0,115,3.85,6.99
1992,Brian Treggs,68.9,161,4.56,9,32.0,107,4.07,6.95
1992,Elbert Turner,71.4,165,4.55,9,36.0,123,3.98,6.95
1992,Chris Walsh,72.3,187,4.54,12,34.5,119,4.23,6.99
1992,Ronnie West,73.8,215,4.74,16,34.5,118,4.27,7.05
1992,Tyrone Williams,76.9,212,4.75,16,34.5,114,4.4,7.05
1991,Dennis Arey,71.3,181,4.64,12,30.0,110,4.16,6.99
1991,Dave Baird,72.3,191,4.77,13,33.0,113,4.33,7.0
1991,Terence Barber,68.5,182,4.78,12,30.0,100,4.11,6.99
1991,Tim Barnett,73.3,201,4.59,14,34.5,115,4.27,7.02
1991,Reggie Barrett,74.6,215,4.59,16,37.0,123,4.16,7.05
1991,Jerry Bouldin,71.4,191,4.54,13,34.0,118,4.01,7.0
1991,Allan Boyko,71.4,178,4.56,11,33.5,115,4.08,6.99
1991,James Bradley,71.5,193,4.56,13,37.0,127,3.97,7.0
1991,Richard Buchanan,70.3,175,4.55,11,36.0,116,4.18,6.99
1991,Rob Carpenter,73.8,183,4.62,12,34.5,119,4.03,6.99
1991,Wesley Carroll,72.1,176,4.61,11,33.0,121,4.06,6.99
1991,Nigel Codrington,73.5,189,4.52,12,36.5,133,4.22,6.99
1991,Linzy Collins,72.6,185,4.7,12,30.5,108,4.3,6.99
1991,Gary Compton,73.6,193,4.74,13,30.0,113,4.18,7.0
1991,David Daniels,72.9,192,4.56,13,33.0,115,4.22,7.0
1991,Harlan Davis,71.3,193,4.55,13,31.0,110,4.18,7.0
1991,Lawrence Dawsey,72.4,192,4.68,13,33.5,114,4.31,7.0
1991,Sean Foster,71.6,187,4.75,12,30.5,108,4.4,6.99
1991,Jeff Graham,73.1,198,4.62,13,35.0,118,4.29,7.0
1991,Millard Hamilton,68.8,175,4.59,11,36.5,117,4.34,6.99
1991,Tony Hargain,72.0,196,4.54,13,35.0,120,4.24,7.0
1991,Alvin Harper,75.0,206,4.54,14,35.0,121,4.27,7.02
1991,Manny Hazard,68.3,176,4.73,11,31.0,109,4.17,6.99
1991,Randal Hill,70.5,177,4.39,11,36.0,117,4.05,6.99
1991,Rick Isaiah,71.3,175,4.66,11,28.5,110,4.29,6.99
1991,Shawn Jefferson,71.3,169,4.53,9,30.0,111,4.19,6.95
1991,Barry Johnson,74.8,200,4.73,13,33.0,112,4.24,7.0
1991,Brad Lamb,69.9,171,4.71,11,33.5,115,4.41,6.99
1991,Phil Logan,73.8,189,4.93,12,32.0,115,4.32,6.99
1991,Curtis Mayfield,71.8,174,4.55,11,41.0,122,4.23,6.99
1991,Damon Mays,68.8,166,4.49,9,34.5,117,4.25,6.95
1991,Ed Mccaffrey,77.0,210,4.69,14,37.0,121,4.15,7.02
1991,Keenan Mccardell,71.9,175,4.56,11,36.5,122,4.18,6.99
1991,Curtis Mcmanus,67.8,169,4.54,9,35.5,115,4.23,6.95
1991,Ernie Mills,70.6,176,4.46,11,38.5,125,3.96,6.99
1991,Herman Moore,75.5,205,4.54,14,35.0,121,4.27,7.02
1991,Reggie Moore,69.0,176,4.72,11,36.5,113,4.41,6.99
1991,Vincent Moore,70.0,200,4.54,13,35.0,120,4.24,7.0
1991,Anthony Morgan,72.4,195,4.55,13,31.5,116,4.29,7.0
1991,Bobby Olive,71.4,158,4.66,5,34.5,115,3.95,6.88
1991,Anthony Owens,72.4,189,4.54,12,34.5,119,4.23,6.99
1991,Ernest Priester,68.4,188,4.61,12,32.5,111,4.33,6.99
1991,Mike Pritchard,70.4,185,4.48,12,35.5,120,4.15,6.99
1991,Jimmy Raye,68.0,153,4.81,5,31.5,111,4.15,6.88
1991,Jake Reed,74.9,215,4.62,16,35.5,122,4.38,7.05
1991,Derek Russell,72.3,179,4.59,11,34.0,118,4.22,6.99
1991,Bobby Slaughter,71.0,170,4.67,9,33.5,113,4.32,6.95
1991,Greg Taylor,67.6,163,4.66,9,32.5,113,4.29,6.95
1991,Yancey Thigpen,72.4,207,4.6,14,38.5,122,4.37,7.02
1991,Doug Thomas,69.6,177,4.45,11,31.0,114,4.21,6.99
1991,Mike Trevathan,71.9,194,4.79,13,30.0,114,4.35,7.0
1991,Rob Turner,69.8,194,4.81,13,32.5,111,4.28,7.0
1991,Travis Vallin,73.0,187,4.64,12,35.5,121,4.09,6.99
1991,Johnny Walker,71.6,188,4.73,12,33.0,118,4.21,6.99
1991,Slip Watkins,68.6,176,4.44,11,34.0,118,4.37,6.99
1991,Shawn Wax,75.9,183,4.54,12,34.5,119,4.23,6.99
1991,Gary Wellman,68.4,173,4.56,11,31.0,110,4.34,6.99
1991,Eric Wright,71.8,197,4.71,13,28.0,105,4.39,7.0
1990,Terry Anthony,72.0,199,4.85,13,29.5,114,4.19,7.0
1990,Fred Barnett,72.5,203,4.44,14,40.5,129,4.36,7.02
1990,Richard Bell,72.0,196,4.66,13,30.5,112,4.27,7.0
1990,Mike Bellamy,72.6,196,4.52,13,31.5,116,4.23,7.0
1990,Randy Bohler,70.0,190,4.7,12,35.0,115,4.23,6.99
1990,Robert Brady,71.9,193,4.54,13,35.0,120,4.24,7.0
1990,Chris Calloway,69.9,181,4.69,12,32.5,114,4.23,6.99
1990,Marcus Cherry,69.6,183,4.72,12,28.5,108,4.35,6.99
1990,Gary Cooper,74.0,195,4.59,13,37.5,127,4.07,7.0
1990,Dale Dawkins,72.8,189,4.65,12,35.0,126,4.15,6.99
1990,Steve Elmlinger,71.5,192,4.69,13,31.5,110,4.13,7.0
1990,Kevin Evans,74.9,182,4.54,12,34.5,119,4.23,6.99
1990,Ronnie Fair,70.3,188,4.75,12,34.0,120,4.16,6.99
1990,Mike Farr,70.4,181,4.62,12,34.5,117,4.07,6.99
1990,J.J. Flannigan,70.6,195,4.58,11,35.0,115,4.24,7.0
1990,Chris Gaiters,71.4,187,4.61,12,35.0,120,4.18,6.99
1990,Anthony Green,71.1,186,4.79,12,32.0,114,4.68,6.99
1990,Dean Green,74.0,203,4.68,14,33.5,121,4.44,7.02
1990,Willie Green,74.3,179,4.6,11,31.5,119,4.12,6.99
1990,Ronald Heard,70.0,177,4.52,11,34.5,114,4.13,6.99
1990,Clarkston Hines,71.0,163,4.53,9,32.5,111,4.22,6.95
1990,Tim Horton,68.5,167,4.59,9,33.0,117,4.04,6.95
1990,Darvell Huffman,67.5,156,4.5,5,37.5,125,4.06,6.88
1990,John Jackson,70.6,169,4.62,9,31.5,112,4.24,6.95
1990,Lynn James,72.9,191,4.48,13,32.5,121,4.44,7.0
1990,Fred Jones,68.5,175,4.51,11,38.0,124,4.05,6.99
1990,Bruce Lang,72.3,180,4.62,11,29.5,114,4.65,6.99
1990,Bruce Lasane,75.1,207,4.92,14,30.5,115,4.45,7.02
1990,Kip Lewis,69.5,164,4.57,9,32.5,117,4.22,6.95
1990,Ronald Lewis,71.3,172,4.61,11,35.5,127,4.52,6.99
1990,Terance Mathis,69.3,167,4.65,9,30.5,109,4.29,6.95
1990,Greg Mcmurtry,73.6,204,4.57,14,29.5,118,4.2,7.02
1990,Tony Moss,67.0,169,4.6,9,34.0,118,4.24,6.95
1990,Terry Obee,70.0,182,4.58,12,31.5,115,4.16,6.99
1990,Dwight Pickens,70.0,170,4.56,9,34.0,121,4.41,6.95
1990,Ricky Proehl,70.8,181,4.58,12,34.0,117,4.01,6.99
1990,Reggie Rembert,75.5,195,4.66,13,30.0,118,4.24,7.0
1990,Andre Riley,68.8,174,4.71,11,32.0,112,4.22,6.99
1990,Chris Roscoe,72.9,207,4.69,14,33.0,118,4.27,7.02
1990,Tyrone Shavers,74.1,205,4.49,14,34.5,124,4.2,7.02
1990,Stacey Simmons,69.0,183,4.38,12,28.5,116,4.23,6.99
1990,Melvin Smith,71.5,189,4.53,12,31.0,115,4.2,6.99
1990,Quintin Smith,69.8,172,4.71,11,27.5,111,4.31,6.99
1990,Tim Stallworth,69.5,177,4.57,11,34.0,114,4.22,6.99
1990,Reggie Thornton,70.4,166,4.64,9,31.0,120,4.09,6.95
1990,Henry Tuten,69.9,179,4.67,11,29.5,114,4.22,6.99
1990,Calvin Williams,71.8,181,4.52,12,35.0,127,4.2,6.99
1990,Steve Williams,69.0,168,4.88,9,29.5,112,4.25,6.95
1990,Thomas Woods,70.0,174,4.61,11,30.5,105,4.22,6.99
1990,Alexander Wright,71.0,184,4.42,12,35.5,127,4.23,6.99
1989,Erik Affholter,71.6,181,4.61,12,31.5,108,4.41,6.99
1989,Mike Barber,70.5,165,4.55,9,35.5,120,4.03,6.95
1989,Don Beebe,70.8,176,4.42,11,36.5,115,4.08,6.99
1989,Willie Bouyer,74.1,197,4.64,13,34.0,125,4.34,7.0
1989,Dana Brinson,68.9,165,4.45,9,37.0,121,4.08,6.95
1989,Andre Brown,75.3,200,4.68,13,33.5,120,4.11,7.0
1989,Shawn Collins,73.6,197,4.53,13,36.0,124,4.24,7.0
1989,Bill Davis,70.4,175,4.76,11,31.0,105,4.03,6.99
1989,Jarrod Delaney,73.5,194,4.54,13,35.0,120,4.24,7.0
1989,Titus Dixon,66.0,144,4.44,3,33.0,114,4.38,6.88
1989,Hart Lee Dykes,75.9,216,4.67,16,33.0,122,4.13,7.05
1989,John Ford,73.6,204,4.45,14,33.0,117,4.24,7.02
1989,John Gibbs,71.3,163,4.53,9,34.0,118,4.22,6.95
1989,Deval Glover,71.3,185,4.54,12,31.5,116,4.03,6.99
1989,Fred Hadley,73.0,176,4.56,11,32.5,113,4.24,6.99
1989,Rod Harris,70.0,182,4.56,12,31.0,106,4.36,6.99
1989,Erick Harrison,70.5,173,4.65,11,32.0,116,4.23,6.99
1989,Derek Hill,73.4,186,4.54,12,32.0,118,4.32,6.99
1989,Eddie Johnson,68.5,172,4.67,14,33.5,119,4.36,6.99
1989,Vernon Joines,73.1,190,4.51,12,38.5,120,4.07,6.99
1989,John Kolesar,70.8,185,4.54,12,34.5,119,4.23,6.99
1989,Tony Logan,68.6,181,4.73,12,28.5,108,4.25,6.99
1989,Tony Martin,72.1,174,4.44,11,39.0,129,4.22,6.99
1989,Eric Metcalf,69.0,180,4.46,11,33.0,118,4.22,6.99
1989,Frank Miotke,71.0,174,4.61,11,32.0,117,3.99,6.99
1989,Boo Mitchell,70.3,181,4.74,12,32.5,111,4.27,6.99
1989,Bill Osborn,70.8,184,4.54,12,34.5,119,4.23,6.99
1989,Danny Peebles,71.6,169,4.43,9,35.5,128,4.23,6.95
1989,Jeff Query,71.3,164,4.43,9,37.5,123,3.91,6.95
1989,Andre Rison,70.0,187,4.47,12,35.0,114,3.96,6.99
1989,Everett Ross,70.0,178,4.58,11,36.0,113,4.19,6.99
1989,Brian Slater,75.9,195,4.56,13,31.5,108,4.05,7.0
1989,Kendall Smith,69.6,179,4.59,11,33.0,110,4.39,6.99
1989,Anthony Stafford,67.9,183,4.47,12,36.0,120,4.16,6.99
1989,Mark Stock,71.1,173,4.55,11,33.0,114,4.24,6.99
1989,Rob Thomas,70.8,171,4.51,11,34.5,119,4.06,6.99
1989,Lawyer Tillman,76.0,227,4.55,17,35.0,121,4.26,7.04
1989,Floyd Turner,71.9,193,4.65,13,32.0,114,4.32,7.0
1989,Willie Vaughn,70.9,197,4.52,13,33.0,115,4.28,7.0
1989,Tom Waddle,71.9,173,4.81,11,31.0,115,4.19,6.99
1989,Wayne Walker,68.5,156,4.5,5,33.0,116,4.2,6.88
1989,Freddie Weygand,71.9,187,4.69,12,32.0,114,4.24,6.99
1989,Eric Wilkerson,68.8,181,4.63,9,37.5,124,4.28,6.99
1989,Nas Worthen,68.1,177,4.62,11,30.5,116,4.3,6.99
1988,Azizuddin Abdur-Raoof,72.5,199,4.51,10,35.5,124,4.3,7.0
1988,Mike Alexander,75.3,215,4.57,11,25.0,104,4.57,7.05
1988,JR Ambrose,72.1,186,4.58,8,34.5,119,4.23,6.99
1988,Flipper Anderson,71.6,169,4.45,4,35.5,117,4.31,6.95
1988,Sanjay Beach,72.4,189,4.61,12,33.0,117,4.34,6.99
1988,Brian Bedford,75.4,214,4.57,13,33.5,118,4.4,7.05
1988,J.J. Birden,69.4,157,4.45,7,38.0,126,4.16,6.88
1988,Brian Blades,71.1,182,4.48,13,34.5,119,4.23,6.99
1988,Tim Brown,72.0,193,4.39,13,35.0,120,4.24,7.0
1988,Curtis Chappell,70.9,152,4.46,3,31.0,103,4.22,6.88
1988,Aaron Cox,69.1,174,4.4,3,30.0,109,4.34,6.99
1988,Wendell Davis,71.5,188,4.54,3,34.5,119,4.23,6.99
1988,Duke Donaldson,69.4,169,4.64,5,28.5,106,4.18,6.95
1988,Alfred Dorsey,66.8,168,4.7,8,28.5,108,4.38,6.95
1988,Quinn Early,72.1,193,4.41,9,35.0,117,4.23,7.0
1988,Jeff Fairholm,71.4,186,4.64,12,30.5,108,4.23,6.99
1988,Bernard Ford,69.5,168,4.37,6,32.0,115,4.05,6.95
1988,Darryl Franklin,70.4,187,4.75,10,29.0,108,4.35,6.99
1988,Herb Gainer,74.3,192,4.75,7,28.5,112,4.5,7.0
1988,John Garrett,70.6,172,4.78,9,28.0,112,4.37,6.99
1988,Keith Gloster,71.5,174,4.79,11,28.0,122,4.34,6.99
1988,Darryl Harris,70.5,184,4.62,11,31.5,117,4.45,6.99
1988,Michael Haynes,72.4,180,4.46,5,34.5,119,4.36,6.99
1988,Ken Henry,74.5,194,4.84,13,36.5,112,4.44,7.0
1988,Jeff James,70.6,179,4.59,6,33.0,113,4.48,6.99
1988,Ernie Jones,71.0,186,4.54,12,34.5,119,4.23,6.99
1988,Guy Liggins,74.0,198,4.72,17,30.5,108,4.45,7.0
1988,Rogie Magee,74.5,203,4.51,8,33.0,111,4.34,7.02
1988,David Miles,74.5,183,4.59,6,33.3,119,4.32,6.99
1988,James Milling,69.4,156,4.47,8,32.0,111,4.32,6.88
1988,Michael Oliphant,69.0,173,4.55,13,34.0,118,4.22,6.99
1988,Cassius Osborn,72.1,194,4.62,9,30.5,110,4.48,7.0
1988,Darryl Pearson,73.9,198,4.78,2,28.5,103,4.44,7.0
1988,Brett Perriman,69.4,175,4.36,17,36.0,118,4.22,6.99
1988,James Rich,72.0,170,4.68,8,31.0,114,4.51,6.95
1988,Andy Schillinger,71.6,179,4.48,8,30.5,110,4.11,6.99
1988,Sterling Sharpe,71.5,202,4.54,14,35.0,121,4.27,7.02
1988,Danny Smith,74.4,207,4.7,6,30.5,115,4.45,7.02
1988,Rod Smith,71.8,197,4.54,9,35.0,120,4.24,7.0
1988,John Talley,77.0,225,4.83,6,31.0,115,4.37,7.04
1988,George Thomas,69.4,169,4.4,7,34.0,120,4.4,6.95
1988,Darryl Usher,67.5,162,4.46,10,34.5,110,4.02,6.95
1988,Todd White,72.3,196,4.68,7,32.0,111,4.38,7.0
1988,Clay Whitehurst,71.8,196,4.67,3,29.0,107,4.25,7.0
1988,John Williams,72.4,190,4.53,6,25.5,106,4.64,6.99
1988,Richard Zayas,71.8,176,4.66,1,30.0,109,4.39,6.99
1988,Marc Zeno,74.9,202,4.81,7,35.0,114,4.32,7.02
1987,Lyneal Alston,72.1,202,4.64,7,32.0,114,4.52,7.02
1987,Stephen Baker,68.0,157,4.6,5,31.0,116,4.41,6.88
1987,Roy Banks,70.1,188,4.52,4,32.0,114,4.26,6.99
1987,Albert Bell,70.8,174,4.63,4,29.5,114,4.5,6.99
1987,Mark Bellini,70.9,178,4.55,8,34.0,118,4.22,6.99
1987,Alvin Blount,69.5,201,4.58,13,35.0,116,4.17,7.02
1987,James Brim,75.0,183,4.53,7,32.0,116,4.12,6.99
1987,Mark Carrier,71.8,182,4.46,9,30.0,114,4.51,6.99
1987,Robert Clark,69.3,170,4.58,4,28.5,114,4.58,6.95
1987,Joey Clinkscales,73.0,193,4.61,13,32.5,103,4.43,7.0
1987,Karl Dorrell,71.0,188,4.67,8,30.5,112,4.44,6.99
1987,Curtis Duncan,70.3,180,4.44,12,31.0,117,4.56,6.99
1987,Everett Gay,74.1,204,4.6,2,37.5,123,4.38,7.02
1987,Thomas Henley,69.3,174,4.53,11,31.0,108,4.22,6.99
1987,Bruce Hill,71.8,173,4.49,11,30.5,116,4.03,6.99
1987,Lonzell Hill,70.6,190,4.57,12,31.0,113,4.11,6.99
1987,Jon Horton,72.5,186,4.64,2,30.0,116,4.23,6.99
1987,Mark Ingram,70.6,188,4.42,8,32.0,111,4.16,6.99
1987,Michael James,70.9,185,4.5,16,35.0,117,4.37,6.99
1987,Haywood Jeffires,74.1,191,4.41,13,35.0,120,4.24,7.0
1987,Fred Lane,68.4,171,4.48,2,25.0,109,4.36,6.99
1987,Gary Lee,72.8,195,4.53,4,31.5,117,4.24,7.0
1987,Charles Lockett,70.6,175,4.45,3,33.0,113,4.39,6.99
1987,Willie Marshall,73.5,183,4.59,3,32.5,120,4.23,6.99
1987,Kelvin Martin,69.0,160,4.55,7,29.0,112,4.14,6.88
1987,Stacey Mobley,67.4,157,4.55,7,33.5,115,4.52,6.88
1987,Ron Morris,72.6,187,4.59,8,31.5,116,4.29,6.99
1987,Ricky Nattiel,68.9,178,4.41,11,32.0,116,4.22,6.99
1987,Frankie Neal,73.3,208,4.51,14,35.0,120,4.38,7.02
1987,Calvin Nicholas,75.8,208,4.67,12,27.5,117,4.4,7.02
1987,Keith Paskett,71.1,180,4.5,4,29.0,111,4.35,6.99
1987,Craig Richardson,71.3,185,4.62,14,34.5,119,4.35,6.99
1987,Greg Richardson,67.3,164,4.35,1,28.0,113,4.21,6.95
1987,Scott Schwedes,71.5,174,4.47,11,33.5,116,4.16,6.99
1987,Patrick Scott,69.4,173,4.75,11,31.5,116,4.34,6.99
1987,Jason Stargel,74.3,186,4.64,5,30.5,114,4.36,6.99
1987,Gene Taylor,74.3,189,4.54,10,30.5,127,4.32,6.99
1987,Kitrick Taylor,70.8,178,4.55,2,31.0,123,4.21,6.99
1987,Jeff Tiefenthaler,73.0,181,4.67,11,24.0,105,4.23,6.99
1987,Odessa Turner,74.9,205,4.53,10,31.0,116,4.25,7.02
,,,,,,,,,
